"weierstrass_1","weierstrass_2","weierstrass_3","weierstrass_4","weierstrass_5","weierstrass_6","weierstrass_7","weierstrass_8","weierstrass_9","weierstrass_10","weierstrass_11","weierstrass_12","weierstrass_13","weierstrass_14","weierstrass_15","weierstrass_16","weierstrass_17","weierstrass_18","weierstrass_19","weierstrass_20","weierstrass_21","weierstrass_22","weierstrass_23","weierstrass_24","weierstrass_25","weierstrass_26","weierstrass_27","weierstrass_28","weierstrass_29","weierstrass_30","weierstrass_31","weierstrass_32","weierstrass_33","weierstrass_34","weierstrass_35","weierstrass_36","weierstrass_37","weierstrass_38","weierstrass_39","weierstrass_40","weierstrass_41","weierstrass_42","weierstrass_43","weierstrass_44","weierstrass_45","weierstrass_46","weierstrass_47","weierstrass_48","weierstrass_49","weierstrass_50"
-0.00449861522975619,0.0684644601008427,0.0866411613235247,-0.0117396051272495,0.00928155055831018,0.0137444582076572,-0.0130805117291867,-0.00552354675585557,0.0188990148753349,0.0103119458911097,0.0178077474237089,-0.0129763950420578,0.0720096162634862,0.0307912410669166,0.0804054680050461,0.079302247835633,-0.0130620807227331,-0.0125210119116969,0.0639772204220715,-0.0130558039062529,-0.0104472435289171,-0.0128711139685058,0.0094243226431691,0.0064802929918318,0.0637818134833342,0.0582062736389253,0.0539327123203261,-0.00596011409495084,0.00545279503305026,0.0703956820909028,0.0312456064135739,0.0789106077304126,-0.0128017018692519,0.00174634905115445,0.0830603684186664,-0.00727693943547255,-0.0104180964328691,0.0557590577366961,0.0190353883956422,-0.00502603827245726,0.0535994678579586,0.0373887995648727,-0.0102119979129012,-0.00262667637828815,0.00113088050797501,0.0736755823501826,-0.0130201107493453,0.00278071652425808,0.00801405910470362,0.0281803132166773
0.006701513439217,0.0752345209643848,0.0925944068401327,-0.0152179889819639,0.0197182545693275,0.0238576278140297,-0.00632603283089082,-0.0470874491044206,0.0286391524728437,0.0206743977482357,0.0276263488372007,-0.00860232493798217,0.0786105626217423,0.0397081816111354,0.0866252295006164,0.0855705998398032,-0.0076272322505394,-0.0114599059261492,0.0709686591255336,-0.00589725394361873,0.000191008141329087,-0.00462572622877139,0.0198507669335049,0.0171154279414474,0.0707830834792632,0.0654949969550562,0.0614511322445671,-0.0446996532188594,0.0161587270395077,0.0770729976910349,0.0401324485317695,0.085196315804894,-0.00987376924235276,-0.0845782292133936,0.0891649894007828,0.0038694407822459,-0.0213907592276164,0.063178294919254,0.0287657468163889,0.0061771716283311,0.061136151702413,0.0458792171603352,0.000499234009425092,0.00853081202094236,-0.0816385913658872,0.0801987665744768,-0.00817551878770689,-0.0894172748951827,0.0185413201612658,0.0372722539143514
0.0977896757443206,0.0925273291958678,0.105760676667278,0.295857392840715,0.0758486705185704,0.07360502256399,0.199536494190535,0.490230540406652,0.0724187468226174,0.0752081868868827,0.0725669972143026,0.22712655122608,0.0949772409009629,0.0734021002243142,0.101045223864846,0.100228403545525,0.215460662642707,0.259112666612382,0.0895364664825112,0.194262289562496,0.1309554461631,0.178821594842116,0.0757550226590325,0.0780420141933828,0.0894092306771786,0.0858952690883927,0.0833700393746917,0.479320864140456,0.0790377275092904,0.0938529306750011,0.0735143286952966,0.099939773701003,0.241798317026148,0.62977916936765,0.103032989222996,0.108891272583289,0.346032174336807,0.0844299022330937,0.0724036889089462,0.0995609793428449,0.0831799118554723,0.0754326357718507,0.128669770116882,0.092416469465366,0.620407924053867,0.0961528585324645,0.222058873058126,0.644779064980138,0.076753754955871,0.0728478004204148
0.117889002887653,0.100952945653418,0.112917456510391,0.34474832542379,0.0916604408306139,0.0884978546977621,0.232749830371667,0.589515174757535,0.0863860154980015,0.0907960578928672,0.0867201488313635,0.264331698189959,0.103134207446754,0.0856061899095739,0.108608219248574,0.107866250214488,0.250934902198503,0.301422436169159,0.0983187957430893,0.226750828879508,0.155388002342254,0.209249841943956,0.0915353009533873,0.0945056438678732,0.0982075383494138,0.0951661660437757,0.0930265055192311,0.57499173406948,0.0957587060793607,0.102130812185865,0.0856588388181571,0.107604416625841,0.2812771278517,0.785065061034043,0.110419597096316,0.130529955113983,0.40528739573576,0.0939189749212832,0.086348070749943,0.119917236846501,0.0928673569690232,0.0868156468659911,0.152820120120693,0.111697337112386,0.771319859886426,0.104187374347641,0.258504010647784,0.807266745260084,0.0928521392673827,0.0854039570241947
0.162667549796695,0.113650777071605,0.122996725210843,0.427326805969729,0.123740337687611,0.117865202570029,0.303509377080355,0.67784968766193,0.113079286907225,0.122210907602999,0.113944815935206,0.33932122532164,0.115258258801806,0.107431645448116,0.119500490828194,0.118910943947947,0.324231084087295,0.380416203349322,0.111794407323517,0.296608620367989,0.211317363745425,0.276274570832105,0.123521522907424,0.128532359625034,0.111718412621501,0.10973631138256,0.108484100413338,0.663462481105347,0.130556924943609,0.114511834248116,0.10732587295568,0.118703873621297,0.358214219997207,0.868485349113933,0.120955897849546,0.179557435755392,0.491268580244522,0.108988737541977,0.11297612758738,0.165423526003986,0.108397154093774,0.106496365768362,0.208104137988615,0.154116509713266,0.855215864499631,0.116053328641281,0.332774296097703,0.889894931533423,0.125786365872286,0.108174151093249
0.240198364590482,0.129222905922485,0.134749217604232,0.626333292771995,0.173608426284118,0.162356225191438,0.454143912449999,0.934485360661762,0.152447824855783,0.17074380343369,0.154317189602389,0.505293735637748,0.129973643876018,0.137933808930674,0.132413624643165,0.132044281080122,0.483876685792987,0.562631209324735,0.128544710993198,0.444157999616833,0.316928628349466,0.414482007698408,0.17320087894335,0.182372307558472,0.12852258232166,0.128176381724723,0.128320646439513,0.918279533596317,0.185997114740212,0.129609593741241,0.137549591126187,0.131916524062442,0.531832539331555,1.13170227878905,0.133357939974465,0.267326992629486,0.710154421137201,0.128212137416833,0.152221954882056,0.244670651445473,0.128348334264539,0.133284312222025,0.311978023378984,0.226185063195889,1.11903203401145,0.130386850773293,0.496025979299949,1.15181192966184,0.17738579874371,0.140350197228297
0.225015248352666,0.126942627291239,0.133619401473921,0.623564546690513,0.162848722131254,0.15270245795617,0.438494560390099,0.990914887957161,0.143923332536944,0.160251175684015,0.145565529602943,0.492191686095431,0.127948514373788,0.131541807394736,0.13093092662707,0.130494923693389,0.469581448620523,0.553645669696773,0.12591665873328,0.428131749738066,0.299475284236249,0.397564303551955,0.162478625305479,0.170847410556677,0.125878718522661,0.125056136350783,0.124799723197957,0.970173285046386,0.17417627692296,0.127470360457652,0.131228268002183,0.130343181802677,0.520466727110472,1.26033939022774,0.132030330477137,0.251048448100949,0.718400138387838,0.124866449622468,0.143725429146864,0.229283135534899,0.124794769439719,0.127853921834022,0.294596531499217,0.21170742828402,1.24194162051801,0.12847602914301,0.482385009137871,1.28990138450701,0.166287162897813,0.133538106614511
0.14497254625115,0.116219198442156,0.12654538295039,0.33169614768909,0.115993999367824,0.111875234121571,0.248616864887281,0.473023954867092,0.108714791510041,0.114905601958117,0.109265372916422,0.273517632197415,0.118052013324465,0.105774143149988,0.122758531141687,0.122113045777768,0.263108846381524,0.301228328634469,0.114048799614701,0.243740729434681,0.181590347151537,0.229231352726859,0.115837725115372,0.119454374199141,0.113958340885499,0.11153291592188,0.109896561623809,0.465867457850905,0.120933917139029,0.117205354519839,0.105751202436439,0.121885769598555,0.286373962868692,0.557532985791639,0.124342822141297,0.157731326704136,0.371187997245802,0.110570470713414,0.108650013021893,0.147054693788557,0.109777866238454,0.10593252644311,0.179189481449932,0.13851863245231,0.552246640609803,0.118946617266128,0.269016890906585,0.56588363619677,0.117463215925215,0.10601587923697
0.112709670160083,0.110835501876064,0.122938540358143,0.230040454477352,0.0957609210053083,0.0939349107712074,0.179608483821162,0.299478769565523,0.092956570436441,0.0952424029387658,0.0930793933464937,0.195216410114698,0.113061734830295,0.0938088181119205,0.118605139446297,0.117856668322015,0.188735290361435,0.21212456694435,0.108128171873956,0.176512902851784,0.136323605922929,0.167236813030692,0.0956852301053834,0.0975226494492183,0.10801327038394,0.104849539345017,0.102588519570902,0.296690917495976,0.098316031399889,0.112039162738752,0.0939057200464735,0.117592351089654,0.203126931397488,0.323143121767754,0.120429311326484,0.120844230717908,0.251993990799569,0.103536112367161,0.092944092786098,0.114024735315657,0.102418753227622,0.0955717264596078,0.134759224662855,0.108677560795621,0.322273817013888,0.114132563890484,0.192422032001002,0.324308627736845,0.0964903876726254,0.0933313565785002
0.0648311343858731,0.101751682898409,0.116642286285897,0.128255724719116,0.0641058694562003,0.0656073379433451,0.0952929921070251,0.198621797852104,0.0678599026016606,0.0644077636828472,0.0673446463219286,0.104606722741447,0.104595963882849,0.0744622495242469,0.111452802076089,0.110542842088077,0.10065164496059,0.115547493904526,0.0982006524589655,0.0935305240092953,0.0733348916329317,0.0884158138825828,0.0641459169305363,0.0634489887236067,0.098047343490783,0.0937238075282274,0.0904824115442023,0.194463637799728,0.0632769452829999,0.103297065686848,0.0747433135753987,0.110220430268921,0.10960935597312,0.255660013075528,0.113652920897141,0.0673034145741127,0.145839771683797,0.0918593954610954,0.0679255948701863,0.065184691490319,0.0902325461330255,0.0787016493522039,0.0726670701324411,0.0638926898819148,0.251554049653662,0.105943545592978,0.102885938129214,0.262334037585691,0.063777076121357,0.0728825537167222
0.0489305220857373,0.0980046619921052,0.114063837680789,0.0928958312571172,0.0527190407564308,0.0552151850009216,0.0689968785524235,0.135358201129644,0.0584659659101321,0.0532633074393742,0.0577507986058727,0.0758517306689186,0.101101091631023,0.066940853013505,0.10850652671159,0.10752812535491,0.0729420635005608,0.0838369877961083,0.0941151065448676,0.0677015189324829,0.0534250334750706,0.0639602594815762,0.0527931723958081,0.0513576108771431,0.0939465364705802,0.089167949600575,0.0855501685810573,0.13328302138059,0.0509082167248603,0.0996890082716812,0.0672842415149903,0.107181162674404,0.0795182779512536,0.158188436692685,0.110867117875114,0.049900946720742,0.104860146306112,0.0870911117210067,0.058556247599305,0.0490277843713408,0.0852698679930692,0.0720323819798369,0.0529976870075552,0.0488222665438334,0.156877799004469,0.102562784521431,0.0745865591705547,0.160217773321768,0.0520801954227318,0.0649914268152011
0.0780500765903969,0.0999781898200464,0.115398701178933,0.245507983006963,0.0667091362323824,0.0667661999082459,0.158791310385244,0.434324063943718,0.0678598559755034,0.0666315638297612,0.0675541475473204,0.182982756723871,0.102912595214966,0.0730190180690151,0.110011648683149,0.109068035430575,0.17267971931074,0.211722834342846,0.0963273465586928,0.154239789798415,0.102119921777086,0.141068271173061,0.0666947305747294,0.0672590864988514,0.0961701130972879,0.09175254694941,0.0884673161243195,0.423352413396183,0.0676053875316128,0.101571582151521,0.0732675679332321,0.108733789796875,0.196080903990828,0.578003034661812,0.112294499852038,0.0856649666090766,0.29276192276076,0.0898595876114293,0.0679005384064761,0.079222195695508,0.0882152630578956,0.0768963139415111,0.100356190421427,0.0746253773159321,0.568167210994361,0.104305365346546,0.178494440639362,0.593801276710684,0.0668922255711005,0.0716522035028566
0.0109696530010392,0.0905762025768543,0.109016288255027,-0.00131111059217156,0.027538350636644,0.0326046742026359,-0.00219080878977135,0.0107421735295335,0.0383487671163013,0.0287169412677525,0.0371410047541058,-0.00249498865303509,0.0941920776378054,0.0512816054745462,0.102716622307009,0.101599401305607,-0.00243828118343346,-0.00222262119101427,0.0859839719274813,-0.00205870119808154,0.00277502920119129,-0.0014998584433535,0.0277020018440848,0.0243031097589342,0.085783578027464,0.0800500894114222,0.075633450150917,0.00975935645675201,0.023103770418217,0.0925472317380318,0.0517687135815085,0.101202588000424,-0.00244061407561292,0.0274745289243546,0.105401840811045,0.00730337907290012,0.000717335661617244,0.0775234176246533,0.0384994095061124,0.0102878672187313,0.0752881841536993,0.0583136435882842,0.00313192500949922,0.0133476121334097,0.0260685839689953,0.0958877763183793,-0.00248208689624679,0.029825512524625,0.0260803996525413,0.0484736069283854
-0.0231074265438861,0.0825234606123093,0.103243548242525,-0.0578192941883587,0.00331878897745972,0.0105700548476369,-0.0536609279171562,-0.0414665187112614,0.0184933859970827,0.00503064659331618,0.0168505896888951,-0.05615824867081,0.0866371570733153,0.0354562666919589,0.0962338375052039,0.0949837038343598,-0.055259913523174,-0.0576236673873715,0.0772580925003572,-0.0530255806481882,-0.0393509454795582,-0.0508188620886533,0.00355745707854021,-0.00146829521346816,0.0770272265471277,0.0703802759492776,0.0652012053441757,-0.0429663611371218,-0.00327876065359927,0.0847692306620088,0.0360758840502357,0.0945391532516777,-0.0569993901637215,-0.0180221689204732,0.0992297223564239,-0.0299176460641981,-0.0560505603385317,0.0674240469799379,0.0186974841609184,-0.0243337602115654,0.0647940240821024,0.0442894438715162,-0.0385472696179842,-0.018947722376251,-0.0198079740899099,0.0885571211825112,-0.055794418895601,-0.0151120323189996,0.0011781359888389,0.031859820529935
-0.0586130456095432,0.077353688947048,0.0998096558855887,-0.182799225023478,-0.0179000179452843,-0.00802932737082009,-0.135796757927659,-0.259979256231851,0.00234735477599102,-0.015533350444742,0.0002268858356047,-0.150428681850406,0.0818559016969786,0.0234686388939788,0.09227117196391,0.0909208857230637,-0.144392506971553,-0.166074943925498,0.0715543186539557,-0.132845791173738,-0.0909991359298829,-0.123854965292279,-0.0175686123410412,-0.0246526384785771,0.0712990410260098,0.0639105931553948,0.058098028894392,-0.255922390329001,-0.0272626378048248,0.0798145440126936,0.0242172139440861,0.0904402730847955,-0.157754672479393,-0.311039476183191,0.095499703508117,-0.071098512808138,-0.20412431367128,0.0605991028800113,0.0026097434251247,-0.0607749944367291,0.0576388115038802,0.0340148080028002,-0.0891415352302559,-0.0515161670384418,-0.307622565241087,0.08394913150453,-0.147831277038954,-0.316516124001051,-0.0208941741703095,0.0190949934735334
-0.0708921619901382,0.0758655637360158,0.0989618478689462,-0.237763088574648,-0.024879899646085,-0.0140974060062734,-0.168883731651705,-0.363308099911701,-0.00288028844252085,-0.022283757104022,-0.00516349134318872,-0.189547423797881,0.0805079987864655,0.019645113144962,0.0912241997790807,0.0898366459082526,-0.180936101682416,-0.21243190922047,0.0698757281853819,-0.164802993357727,-0.109942751299555,-0.152547835639902,-0.0245159296960399,-0.0323279089961158,0.0696118000699911,0.061962642605868,0.0559300362549983,-0.356512134393175,-0.0352236980672319,0.0784038610840636,0.020437036711069,0.089342647248123,-0.200162055731256,-0.447719491560155,0.09453984236443,-0.0856424083146181,-0.271252190544744,0.0585274843157196,-0.00259806824447857,-0.0734213322262264,0.0554528377828296,0.0307675051857813,-0.107629848775919,-0.0626585559226513,-0.442217591806111,0.082664266203622,-0.185826977370688,-0.456466333051508,-0.0281747850188565,0.0150101464243674
